item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
prove_emily,emily,prove,170,low_prior,Emily never has any money,block2,0.23,0.05,0.31,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.363203125,-0.21644531250000001,0.3107421875,0.23105468750000002
prove_emily,emily,prove,206,low_prior,Emily never has any money,block2,0.01,0.06,0.08,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.353203125,-0.4364453125,0.08164062500000001,0.011914062500000001
prove_emily,emily,prove,235,low_prior,Emily never has any money,block2,0.13,0.01,0.12,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.403203125,-0.3164453125,0.12148437499999999,0.1314453125
prove_emily,emily,prove,328,low_prior,Emily never has any money,block2,0.27,0.13,0.11,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.283203125,-0.1764453125,0.1115234375,0.27089843750000003
prove_emily,emily,prove,437,high_prior,Emily has been saving for a year,block2,0.76,0.45,0.64,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.03679687500000001,0.3135546875,0.6394531250000001,0.758984375
prove_emily,emily,prove,485,low_prior,Emily never has any money,block2,0.63,0.06,0.22,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.353203125,0.18355468749999998,0.22109375,0.6294921875
prove_emily,emily,prove,540,high_prior,Emily has been saving for a year,block2,0.5,0.5,0.16,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.086796875,0.053554687499999976,0.16132812500000002,0.5
prove_emily,emily,prove,564,high_prior,Emily has been saving for a year,block2,0.19999999999999996,0.45,0.82,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.03679687500000001,-0.24644531250000007,0.81875,0.20117187499999994
prove_emily,emily,prove,580,low_prior,Emily never has any money,block2,0.23,0,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.413203125,-0.21644531250000001,0.001953125,0.23105468750000002
prove_emily,emily,prove,596,high_prior,Emily has been saving for a year,block2,0.25,0.8,0.27,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.38679687500000004,-0.19644531250000002,0.27089843750000003,0.2509765625
prove_emma,emma,prove,65,low_prior,Emma is in first grade,block2,0.18000000000000005,0.11,0,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,-0.303203125,-0.2664453125,0.001953125,0.18125000000000005
prove_emma,emma,prove,153,low_prior,Emma is in first grade,block2,0.32999999999999996,0.45,0.23,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,0.03679687500000001,-0.11644531250000006,0.23105468750000002,0.33066406249999997
prove_emma,emma,prove,225,low_prior,Emma is in first grade,block2,0.17000000000000004,0.74,0.19,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,0.326796875,-0.2764453125,0.1912109375,0.17128906250000003
prove_emma,emma,prove,298,high_prior,Emma is in law school,block2,0.14,0.71,0.66,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.29679687499999996,-0.3064453125,0.659375,0.14140625
prove_emma,emma,prove,310,low_prior,Emma is in first grade,block2,0,0.2,0,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,-0.213203125,-0.4464453125,0.001953125,0.001953125
prove_emma,emma,prove,335,high_prior,Emma is in law school,block2,0.92,0.57,0.21,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.15679687499999995,0.4735546875,0.2111328125,0.9183593750000001
prove_emma,emma,prove,336,high_prior,Emma is in law school,block2,0.4300000000000001,0.63,0.49,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.216796875,-0.01644531249999992,0.4900390625,0.4302734375000001
prove_emma,emma,prove,525,low_prior,Emma is in first grade,block2,0.02000000000000001,0.02,0.03,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,-0.393203125,-0.4264453125,0.031835937499999994,0.021875000000000012
prove_emma,emma,prove,551,high_prior,Emma is in law school,block2,0.53,0.89,0.04,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.476796875,0.0835546875,0.041796875000000004,0.5298828125
prove_frank,frank,prove,23,low_prior,Frank is allergic to cats,block2,0.18000000000000005,0,0.22,12: Frank got a cat,Frank got a cat,Frank got a cat,factL,Frank got a cat-factL,-0.413203125,-0.2664453125,0.22109375,0.18125000000000005
prove_frank,frank,prove,91,high_prior,Frank has always wanted a pet,block2,0.30000000000000004,0.93,0.11,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.516796875,-0.14644531249999998,0.1115234375,0.30078125000000006
prove_frank,frank,prove,92,high_prior,Frank has always wanted a pet,block2,0,0.8,0,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.38679687500000004,-0.4464453125,0.001953125,0.001953125
prove_frank,frank,prove,140,high_prior,Frank has always wanted a pet,block2,0.19999999999999996,0.72,0.01,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.30679687499999997,-0.24644531250000007,0.011914062500000001,0.20117187499999994
prove_frank,frank,prove,275,high_prior,Frank has always wanted a pet,block2,0.14,0.48,0.18,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.06679687499999998,-0.3064453125,0.18125,0.14140625
prove_frank,frank,prove,293,high_prior,Frank has always wanted a pet,block2,0.45,0.86,0.12,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.446796875,0.0035546874999999867,0.12148437499999999,0.4501953125
prove_frank,frank,prove,300,high_prior,Frank has always wanted a pet,block2,0.18999999999999995,0.65,0.17,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.23679687500000002,-0.2564453125000001,0.1712890625,0.19121093749999996
prove_frank,frank,prove,394,high_prior,Frank has always wanted a pet,block2,1,0.72,0.67,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.30679687499999997,0.5535546874999999,0.6693359375000001,0.998046875
prove_frank,frank,prove,461,low_prior,Frank is allergic to cats,block2,0,0,0,12: Frank got a cat,Frank got a cat,Frank got a cat,factL,Frank got a cat-factL,-0.413203125,-0.4464453125,0.001953125,0.001953125
prove_frank,frank,prove,468,high_prior,Frank has always wanted a pet,block2,0.03000000000000002,0.72,0.1,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.30679687499999997,-0.4164453125,0.1015625,0.03183593750000002
prove_frank,frank,prove,539,high_prior,Frank has always wanted a pet,block2,0.99,0.73,0.31,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.316796875,0.5435546874999999,0.3107421875,0.9880859375
prove_frank,frank,prove,563,high_prior,Frank has always wanted a pet,block2,0.63,0.98,0.38,12: Frank got a cat,Frank got a cat,Frank got a cat,factH,Frank got a cat-factH,0.566796875,0.18355468749999998,0.38046875,0.6294921875
prove_grace,grace,prove,42,high_prior,Grace loves her sister,block2,0.71,0.75,0.81,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.336796875,0.26355468749999994,0.8087890625,0.7091796874999999
prove_grace,grace,prove,73,low_prior,Grace hates her sister,block2,0.03000000000000002,0.03,0.1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,-0.383203125,-0.4164453125,0.1015625,0.03183593750000002
prove_grace,grace,prove,80,high_prior,Grace loves her sister,block2,0.5,0.58,0.48,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.16679687499999996,0.053554687499999976,0.48007812499999997,0.5
prove_grace,grace,prove,86,high_prior,Grace loves her sister,block2,1,0.71,0.02,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.29679687499999996,0.5535546874999999,0.021875000000000002,0.998046875
prove_grace,grace,prove,145,high_prior,Grace loves her sister,block2,0.78,0.9,0.43,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.486796875,0.3335546875,0.43027343749999997,0.77890625
prove_grace,grace,prove,160,low_prior,Grace hates her sister,block2,0.29000000000000004,0.48,0.06,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,0.06679687499999998,-0.1564453125,0.061718749999999996,0.2908203125
prove_grace,grace,prove,173,low_prior,Grace hates her sister,block2,0.4300000000000001,0.14,0.56,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,-0.273203125,-0.01644531249999992,0.559765625,0.4302734375000001
prove_grace,grace,prove,208,low_prior,Grace hates her sister,block2,0,0.3,0.63,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factL,Grace visited her sister-factL,-0.11320312500000002,-0.4464453125,0.6294921875,0.001953125
prove_grace,grace,prove,282,high_prior,Grace loves her sister,block2,0.99,0.82,0.19,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.40679687499999995,0.5435546874999999,0.1912109375,0.9880859375
prove_grace,grace,prove,316,high_prior,Grace loves her sister,block2,0.23,0.84,0.5,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.42679687499999996,-0.21644531250000001,0.5,0.23105468750000002
prove_grace,grace,prove,321,high_prior,Grace loves her sister,block2,1,0.99,1,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.576796875,0.5535546874999999,0.998046875,0.998046875
prove_grace,grace,prove,397,high_prior,Grace loves her sister,block2,0.65,0.83,0.18,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.41679687499999996,0.2035546875,0.18125,0.6494140625
prove_grace,grace,prove,410,high_prior,Grace loves her sister,block2,0.97,0.95,0.06,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.536796875,0.5235546874999999,0.061718749999999996,0.9681640625
prove_grace,grace,prove,476,high_prior,Grace loves her sister,block2,0.65,0.74,0.17,9: Grace visited her sister,Grace visited her sister,Grace visited her sister,factH,Grace visited her sister-factH,0.326796875,0.2035546875,0.1712890625,0.6494140625
prove_isabella,isabella,prove,67,low_prior,Isabella is a vegetarian,block2,1,0.04,0.03,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.373203125,0.5535546874999999,0.031835937499999994,0.998046875
prove_isabella,isabella,prove,143,low_prior,Isabella is a vegetarian,block2,1,0.15,0,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.263203125,0.5535546874999999,0.001953125,0.998046875
prove_isabella,isabella,prove,174,high_prior,Isabella is from Argentina,block2,0.99,0.51,0.01,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factH,Isabella ate a steak on Sunday-factH,0.096796875,0.5435546874999999,0.011914062500000001,0.9880859375
prove_isabella,isabella,prove,242,low_prior,Isabella is a vegetarian,block2,0.5,0,0,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.413203125,0.053554687499999976,0.001953125,0.5
prove_isabella,isabella,prove,283,low_prior,Isabella is a vegetarian,block2,0.11,0.04,0.12,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.373203125,-0.33644531250000004,0.12148437499999999,0.1115234375
prove_isabella,isabella,prove,417,low_prior,Isabella is a vegetarian,block2,0.30000000000000004,0.07,0.98,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.343203125,-0.14644531249999998,0.978125,0.30078125000000006
prove_isabella,isabella,prove,500,low_prior,Isabella is a vegetarian,block2,0.07999999999999996,0.04,0.66,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factL,Isabella ate a steak on Sunday-factL,-0.373203125,-0.36644531250000006,0.659375,0.08164062499999997
prove_isabella,isabella,prove,523,high_prior,Isabella is from Argentina,block2,0.03000000000000002,0.5,0.02,7: Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,Isabella ate a steak on Sunday,factH,Isabella ate a steak on Sunday-factH,0.086796875,-0.4164453125,0.021875000000000002,0.03183593750000002
prove_jackson,jackson,prove,6,high_prior,Jackson is training for a marathon,block2,0.49,0.8,0.25,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.38679687500000004,0.04355468749999997,0.2509765625,0.4900390625
prove_jackson,jackson,prove,7,high_prior,Jackson is training for a marathon,block2,0.56,0.9,0.61,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.486796875,0.11355468750000003,0.6095703124999999,0.559765625
prove_jackson,jackson,prove,69,low_prior,Jackson is obese,block2,0.09999999999999998,0.03,0.06,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.383203125,-0.34644531250000005,0.061718749999999996,0.10156249999999997
prove_jackson,jackson,prove,111,low_prior,Jackson is obese,block2,0.04000000000000003,0.08,0.43,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.333203125,-0.4064453125,0.43027343749999997,0.04179687500000003
prove_jackson,jackson,prove,130,low_prior,Jackson is obese,block2,0,0.1,0.17,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.313203125,-0.4464453125,0.1712890625,0.001953125
prove_jackson,jackson,prove,139,high_prior,Jackson is training for a marathon,block2,0,1,0,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.586796875,-0.4464453125,0.001953125,0.001953125
prove_jackson,jackson,prove,185,high_prior,Jackson is training for a marathon,block2,0.02000000000000001,0.99,0.01,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.576796875,-0.4264453125,0.011914062500000001,0.021875000000000012
prove_jackson,jackson,prove,186,high_prior,Jackson is training for a marathon,block2,0.19999999999999996,0.7,0.56,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.28679687499999995,-0.24644531250000007,0.559765625,0.20117187499999994
prove_jackson,jackson,prove,234,high_prior,Jackson is training for a marathon,block2,0.23,0.69,0.64,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.27679687499999994,-0.21644531250000001,0.6394531250000001,0.23105468750000002
prove_jackson,jackson,prove,256,high_prior,Jackson is training for a marathon,block2,1,0.92,0.01,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.506796875,0.5535546874999999,0.011914062500000001,0.998046875
prove_jackson,jackson,prove,261,low_prior,Jackson is obese,block2,0.96,0.08,0.78,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.333203125,0.5135546874999999,0.77890625,0.9582031249999999
prove_jackson,jackson,prove,266,low_prior,Jackson is obese,block2,0.18999999999999995,0.01,0.06,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.403203125,-0.2564453125000001,0.061718749999999996,0.19121093749999996
prove_jackson,jackson,prove,337,high_prior,Jackson is training for a marathon,block2,0.23,0.9,0.22,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.486796875,-0.21644531250000001,0.22109375,0.23105468750000002
prove_jackson,jackson,prove,351,low_prior,Jackson is obese,block2,0.21999999999999997,0.08,0.15,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.333203125,-0.22644531250000005,0.1513671875,0.22109374999999998
prove_jackson,jackson,prove,374,low_prior,Jackson is obese,block2,0.99,0.13,0.02,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.283203125,0.5435546874999999,0.021875000000000002,0.9880859375
prove_jackson,jackson,prove,388,high_prior,Jackson is training for a marathon,block2,1,1,0,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.586796875,0.5535546874999999,0.001953125,0.998046875
prove_jackson,jackson,prove,389,high_prior,Jackson is training for a marathon,block2,0,0.83,0.62,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.41679687499999996,-0.4464453125,0.61953125,0.001953125
prove_jackson,jackson,prove,414,low_prior,Jackson is obese,block2,0.62,0.4,0.88,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.013203124999999982,0.17355468749999997,0.878515625,0.61953125
prove_jackson,jackson,prove,426,high_prior,Jackson is training for a marathon,block2,0.51,0.86,0,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.446796875,0.06355468749999998,0.001953125,0.5099609375
prove_jackson,jackson,prove,436,low_prior,Jackson is obese,block2,0.49,0.05,0.07,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.363203125,0.04355468749999997,0.0716796875,0.4900390625
prove_jackson,jackson,prove,494,high_prior,Jackson is training for a marathon,block2,0.88,0.81,0.15,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.39679687500000005,0.4335546875,0.1513671875,0.878515625
prove_jackson,jackson,prove,508,low_prior,Jackson is obese,block2,0,0,0.21,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.413203125,-0.4464453125,0.2111328125,0.001953125
prove_jackson,jackson,prove,529,low_prior,Jackson is obese,block2,0,0.23,0,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.183203125,-0.4464453125,0.001953125,0.001953125
prove_jackson,jackson,prove,549,high_prior,Jackson is training for a marathon,block2,0.4300000000000001,0.87,0.31,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factH,Jackson ran 10 miles-factH,0.456796875,-0.01644531249999992,0.3107421875,0.4302734375000001
prove_jackson,jackson,prove,590,low_prior,Jackson is obese,block2,0.93,0.08,0.1,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.333203125,0.4835546875,0.1015625,0.9283203125
prove_jackson,jackson,prove,593,low_prior,Jackson is obese,block2,0.25,0.04,0.02,13: Jackson ran 10 miles,Jackson ran 10 miles,Jackson ran 10 miles,factL,Jackson ran 10 miles-factL,-0.373203125,-0.19644531250000002,0.021875000000000002,0.2509765625
prove_jayden,jayden,prove,53,low_prior,Jayden doesn't have a driver's license,block2,0.69,0,0.07,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.413203125,0.24355468749999992,0.0716796875,0.6892578125
prove_jayden,jayden,prove,98,low_prior,Jayden doesn't have a driver's license,block2,1,0,0.27,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.413203125,0.5535546874999999,0.27089843750000003,0.998046875
prove_jayden,jayden,prove,167,low_prior,Jayden doesn't have a driver's license,block2,0.75,0.05,0.06,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.363203125,0.3035546875,0.061718749999999996,0.7490234375
prove_jayden,jayden,prove,267,low_prior,Jayden doesn't have a driver's license,block2,0,0,0.14,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.413203125,-0.4464453125,0.14140625,0.001953125
prove_jayden,jayden,prove,273,low_prior,Jayden doesn't have a driver's license,block2,0.02000000000000001,0.01,0.02,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.403203125,-0.4264453125,0.021875000000000002,0.021875000000000012
prove_jayden,jayden,prove,311,high_prior,Jayden's car is in the shop,block2,0.06000000000000005,0.69,0.12,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factH,Jayden rented a car-factH,0.27679687499999994,-0.38644531249999997,0.12148437499999999,0.06171875000000005
prove_jayden,jayden,prove,393,high_prior,Jayden's car is in the shop,block2,0.29000000000000004,0.77,0.32,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factH,Jayden rented a car-factH,0.356796875,-0.1564453125,0.32070312500000003,0.2908203125
prove_jayden,jayden,prove,507,low_prior,Jayden doesn't have a driver's license,block2,0.8,0.01,0.32,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.403203125,0.3535546875,0.32070312500000003,0.798828125
prove_jayden,jayden,prove,521,low_prior,Jayden doesn't have a driver's license,block2,0.45,0.18,0.09,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.233203125,0.0035546874999999867,0.0916015625,0.4501953125
prove_jayden,jayden,prove,538,low_prior,Jayden doesn't have a driver's license,block2,0.33999999999999997,0,0.36,14: Jayden rented a car,Jayden rented a car,Jayden rented a car,factL,Jayden rented a car-factL,-0.413203125,-0.10644531250000006,0.360546875,0.34062499999999996
